user_screen_name,created_at,tweet_text
alexpierrat,3/27/2019 16:03,b'RT @GExperienceFR: #S12 : Galaxy A et #Samsung Music \xf0\x9f\x97\x9e\xef\xb8\x8f\n#GalaxyA #GalaxyA90 #NotchlessInfinity #GalaxyA20 #GalaxyA50 #GalaxyA40 #SamsungEve\xe2\x80\xa6'
,,
Majed400R,3/27/2019 16:01,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
Nithincn,3/27/2019 16:01,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
GExperienceFR,3/27/2019 16:01,b'#S12 : Galaxy A et #Samsung Music \xf0\x9f\x97\x9e\xef\xb8\x8f\n#GalaxyA #GalaxyA90 #NotchlessInfinity #GalaxyA20 #GalaxyA50 #GalaxyA40\xe2\x80\xa6 https://t.co/PQjrOQi6PE'
,,
AZehrian,3/27/2019 15:59,"b'RT @SamsungMobileIN: Pro-grade intelligent cameras that make every shot worth sharing. #GalaxyS10. Own now at Rs.2,170/- (T&amp;C apply). Buy n\xe2\x80\xa6'"
,,
AZehrian,3/27/2019 15:59,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
sun_itsSD,3/27/2019 15:58,b'RT @supcase_atl: White and other #UnicornBeetlePro colors for the #GalaxyS10 and #S10+ now for pre-order on @amazon! https://t.co/H2F39ztjt\xe2\x80\xa6'
,,
Param_Sidhu77,3/27/2019 15:57,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
TechnoDIYs,3/27/2019 15:56,b'RT @TechnoDIYs: Selling an Nvidia GeForce bundle code for Fortnite (Counterattack Bundle).\n\nCode redeemable on Epic website!\n\nDM me now.for\xe2\x80\xa6'
,,
Damn_Harsh,3/27/2019 15:55,b'Just bought Samsung galaxy S10 #GalaxyS10 #Samsung'
,,
BlueSight03,3/27/2019 15:54,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
itsyourboyjayc,3/27/2019 15:54,b'RT @SamsungCanada: A next generation camera that expands your horizons. #GalaxyS10'
,,
satpal057,3/27/2019 15:53,b'RT @jimmyispromo: #GalaxyS10 #GalaxyS10Plus owners.  Change these 13 settings now. @SamsungMobileUS\nhttps://t.co/1HW98K4Vb7'
,,
Rahulstylo1990,3/27/2019 15:50,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
ThobaneMazibuko,3/27/2019 15:49,"b""RT @SamsungMobileSA: A picture is worth a thousand words...an Ultra wide pic is worth so much more. Here's a #GalaxyGuide on how to capture\xe2\x80\xa6"""
,,
0112Rem,3/27/2019 15:47,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
SamsungMobileIN,3/27/2019 15:41,b'@Kritikaur3 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes with\xe2\x80\xa6 https://t.co/UZAlvTb5Rf'
,,
Kritikaur3,3/27/2019 15:41,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/qPuZpkQmUU'"
,,
SamsungMobileSA,3/27/2019 15:41,"b""A picture is worth a thousand words...an Ultra wide pic is worth so much more. Here's a #GalaxyGuide on how to capt\xe2\x80\xa6 https://t.co/AgfQl5ynEM"""
,,
SamsungMobileIN,3/27/2019 15:39,b'@BhavinM32128762 With #GalaxyS10 we built a wireless charging pad right into your phone. You can now wirelessly pow\xe2\x80\xa6 https://t.co/yzBO7RpueV'
,,
bvsiness,3/27/2019 15:37,b'RT @SamsungCanada: A next generation interface that feels second nature. #GalaxyS10'
,,
devershit,3/27/2019 15:35,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
omkitti,3/27/2019 15:34,"b'RT @SamsungUK: Get vault-like security with the #GalaxyS10, thanks to the high-tech Ultrasonic Fingerprint Scanner.'"
,,
soko_utara,3/27/2019 15:30,"b""RT @SamsungMobile: Uninterrupted viewing experiences with #GalaxyS10's Cinematic Infinity Display.\nLearn more: https://t.co/UstjA79jjF http\xe2\x80\xa6"""
,,
FreezinTaunTaun,3/27/2019 15:29,"b'Get the #GalaxyS10 so you can waste just as much time as you do now, but for more money.'"
,,
SamsungMobileIN,3/27/2019 15:23,b'@Dyutimay_B The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experienc\xe2\x80\xa6 https://t.co/CScSwev63Q'
,,
Dyutimay_B,3/27/2019 15:23,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/DdVy5iLHaW'
,,
SamsungMobileIN,3/27/2019 15:23,b'@AnandanVarshan The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/iL02qTU9Wz'
,,
AnandanVarshan,3/27/2019 15:23,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/f68D7sfIX7'"
,,
JohnCro05425706,3/27/2019 15:21,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
AhmedAneeq7,3/27/2019 15:19,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
Tobiasschiewek,3/27/2019 15:18,"b""RT @Mattcabb: Another tweet went undetected 'cause I tagged someone.\nAnaway, here's a #GoPro wallpaper for #galaxyS10 and #galaxyS10E. http\xe2\x80\xa6"""
,,
SamsungMobileIN,3/27/2019 15:18,b'@RenilPJoseph The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisibl\xe2\x80\xa6 https://t.co/ZU0QZeTbnh'
,,
RenilPJoseph,3/27/2019 15:18,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/gStlaBcYkO'
,,
AskSnehasish,3/27/2019 15:17,b'RT @Mattcabb: @GoPro - Be A Hero wallpaper for #galaxyS10 and #galaxyS10E.\n\nDL: https://t.co/EjLlZ8bbFX https://t.co/Qbtg3Uc9Fs'
,,
Mattcabb,3/27/2019 15:16,"b""Another tweet went undetected 'cause I tagged someone.\nAnaway, here's a #GoPro wallpaper for #galaxyS10 and\xe2\x80\xa6 https://t.co/Yr15L8MuE0"""
,,
SonuSet27225934,3/27/2019 15:15,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
LornaBrightman,3/27/2019 15:13,b'RT @AdamJMatlock: The @GriffinTech Survivor Endurance case for #samsung #galaxys10 offers a refreshing design with 10ft of drop protection.\xe2\x80\xa6'
,,
Param_Sidhu77,3/27/2019 15:13,"b'RT @SamsungMobileIN: Can\xe2\x80\x99t wait to get your hands on the #GalaxyS10? We\xe2\x80\x99ve got an amazing offer for you. Now own #GalaxyS10 at Rs.2,170/- (\xe2\x80\xa6'"
,,
GamePlayer751,3/27/2019 15:10,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
Param_Sidhu77,3/27/2019 15:09,"b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 is here. Order now and get the incredibly advanced Galaxy Buds at just Rs.4,999/- (T&amp;C\xe2\x80\xa6'"
,,
dekouga,3/27/2019 15:06,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
gavinmccarty,3/27/2019 15:04,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
yusufalihussein,3/27/2019 15:02,"b'RT @SamsungMobileKE: With storage of upto 1TB, you can take pictures all day long without having to worry about space. @AnitaNderu #GalaxyS\xe2\x80\xa6'"
,,
TokunboDurosin2,3/27/2019 15:02,"b'RT @SamsungUK: Acquire your very own superpower with PowerShare: share your battery with deserving friends, wirelessly #GalaxyS10'"
,,
Telecomwaring,3/27/2019 15:01,b'@KT_corp claims 1Gb/s data rates using new #GalaxyS10 on its 5G networking running on 3.5GHz band - Mobile World Li\xe2\x80\xa6 https://t.co/aQ0DmZ57r3'
,,
BrittnyNLove,3/27/2019 15:01,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/5VdDqyf5lw'"
,,
PraveenRich1,3/27/2019 14:58,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
CryptoEveryone,3/27/2019 14:51,b'New iPhone-Controlled Crypto Vault Promises \xe2\x80\x98Bank-Grade\xe2\x80\x99 Security #Apple #banking #BusinessNews #ConsenSys\xe2\x80\xa6 https://t.co/K2p0blRjo8'
,,
SamsungMobileIN,3/27/2019 14:46,b'@Meettheguest The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wi\xe2\x80\xa6 https://t.co/1FzupVS88P'
,,
Meettheguest,3/27/2019 14:46,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/9TgQA51YVf'"
,,
supcase_atl,3/27/2019 14:46,b'White and other #UnicornBeetlePro colors for the #GalaxyS10 and #S10+ now for pre-order on @amazon!\xe2\x80\xa6 https://t.co/BbG3o48l6r'
,,
SamsungNewsUSA,3/27/2019 14:41,"b'RT @SCSamsungMobile: Sprint rolling out March update for S10e, S10 and S10+, LTE issue should be fixed #Samsung #GalaxyS10 https://t.co/WVK\xe2\x80\xa6'"
,,
whitestonedome,3/27/2019 14:40,b'\xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10\xe2\x80\xa6 https://t.co/aGrzpZ4EGT'
,,
stevetsuida,3/27/2019 14:38,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/5VdDqyf5lw'"
,,
Jhazzah,3/27/2019 14:38,"b'Experience vault-like security with the @SamsungMobileSA #GalaxyS10 on-screen #UltrasonicFingerprint, it uses sound\xe2\x80\xa6 https://t.co/2L65Bg6Ohe'"
,,
Jhazzah,3/27/2019 14:38,b'Experience next-level technology with the new @SamsungMobileSA #GalaxyS10 #InfinityODisplay. Enjoy a cinematic disp\xe2\x80\xa6 https://t.co/UdL46I6ght'
,,
macshah88,3/27/2019 14:37,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
vandanasehgal3,3/27/2019 14:33,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
SamsungMobileIN,3/27/2019 14:33,b'@vandanasehgal3 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/rT3SACw7bU'
,,
vandanasehgal3,3/27/2019 14:33,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/BzdcAN2hPx'"
,,
CexCymbol,3/27/2019 14:33,"b'RT @Marks_Tech: Hahah, so I\'m at the mall and I was buying some stuff, I pull out my #GalaxyS10 and the lady says ""oh we dont have apple pa\xe2\x80\xa6'"
,,
SamsungMobileIN,3/27/2019 14:32,b'@parveshduhan3 With #GalaxyS10 we built a wireless charging pad right into your phone. You can now wirelessly power\xe2\x80\xa6 https://t.co/CVDiHbwiQP'
,,
parveshduhan3,3/27/2019 14:32,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/w8v40mZXHJ'"
,,
idhamfiqriey,3/27/2019 14:31,b'RT @SamsungMalaysia: Bringing all you need to achieve even more in one single device - #GalaxyS10 is the phone for you. https://t.co/Q4t6En\xe2\x80\xa6'
,,
Jitendr42520931,3/27/2019 14:31,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
whitestonedome,3/27/2019 14:30,b'Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10\xe2\x80\xa6 https://t.co/m97URbIDQr'
,,
ProudlyNaledi,3/27/2019 14:23,b'RT @SamsungMobileSA: The new #GalaxyBuds.\nWirelessly yours when you buy the #GalaxyS10 \xf0\x9f\x98\x80\n\nMore here https://t.co/1bhfO39HoS\nTs &amp; Cs Apply.\xe2\x80\xa6'
,,
SAV3RAGE,3/27/2019 14:21,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
lifelikethis13,3/27/2019 14:20,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
vijay_kalivela,3/27/2019 14:19,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
SamsungMobileIN,3/27/2019 14:16,b'@BaruiRahit The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experienc\xe2\x80\xa6 https://t.co/a0IJpXtN3I'
,,
BaruiRahit,3/27/2019 14:16,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/LPrsPvQBXv'
,,
sovsac,3/27/2019 14:15,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
PiunikaWeb,3/27/2019 14:14,b'Samsung Galaxy S10 Pro mode video recording missing? Company aware\n\n#SamsungGalaxyS10 #GalaxyS10 #GalaxyS10e\xe2\x80\xa6 https://t.co/gaAaLYyE0n'
,,
sud890,3/27/2019 14:13,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
AjayPat39169541,3/27/2019 14:12,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
J3rmo91,3/27/2019 14:09,b'Gotta love the nature close by! \xf0\x9f\x8c\x8a\xf0\x9f\xa6\x86 #kotermeer #dedemsvaart #nature #water #ultrawide #samsung #samsungs10\xe2\x80\xa6 https://t.co/xFWL6OnFx3'
,,
Romain_Geste,3/27/2019 14:09,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
alyinrealife,3/27/2019 14:09,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
dothedaniel,3/27/2019 14:07,b'RT @SamsungCanada: A next generation camera that expands your horizons. #GalaxyS10'
,,
rodriguezjcar,3/27/2019 14:07,b'RT @Mattcabb: @GoPro - Be A Hero wallpaper for #galaxyS10 and #galaxyS10E.\n\nDL: https://t.co/EjLlZ8bbFX https://t.co/Qbtg3Uc9Fs'
,,
SamsungMobileIN,3/27/2019 14:05,b'@JakeleMohit The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experien\xe2\x80\xa6 https://t.co/UJdR4YWWn4'
,,
JakeleMohit,3/27/2019 14:05,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/Ol2ne8doz8'
,,
SamsungMobileIN,3/27/2019 14:04,b'@Sivagan37565917 The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invis\xe2\x80\xa6 https://t.co/jRs3UptU4q'
,,
Sivagan37565917,3/27/2019 14:04,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/ME7kcy4w9g'
,,
zoielouisexx,3/27/2019 14:04,b'This phone is incredible. Wow #GalaxyS10'
,,
Mae_Sekhmet,3/27/2019 14:03,b'RT @SamsungCanada: A next generation camera that expands your horizons. #GalaxyS10'
,,
AdrianRemedios,3/27/2019 14:02,b'The built in fingerprint scanner is driving me nuts! \n\nWont register my finger 4/5 times. Not sure if a software up\xe2\x80\xa6 https://t.co/TYhdbFPX4u'
,,
BruceFaulkner10,3/27/2019 14:02,"b'RT @DigitalTrends: On the new #GalaxyS10, it can be unlocked with an image of your face--using another phone. https://t.co/5VdDqyf5lw'"
,,
FSMITH12897,3/27/2019 14:01,b'RT @SamsungCanada: The newest Fortnite skin is iKONIK\xe2\x80\x94and it\xe2\x80\x99s only available on the phone with next-generation gaming performance. #Galaxy\xe2\x80\xa6'
,,
XavierStrain,3/27/2019 14:01,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
JoeSprintRep,3/27/2019 14:00,"b'RT @SamsungMFBagala: Full Kit of lenses Zoom, Wide &amp; Ultrawide #GalaxyS10 #Thor  #SamsungEmployee #MCFSM #SamsungMaria #WeWill #DrivingForc\xe2\x80\xa6'"
,,
AyanavaMajumder,3/27/2019 13:59,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
Andy_malenia,3/27/2019 13:58,b'RT @SamsungMobileKE: Your stuff is locked behind a security system that\xe2\x80\x99s as tight as a\nvault and as quick as ever. The biometrics on the S\xe2\x80\xa6'
,,
gopalakrishnan5,3/27/2019 13:56,b'RT @SamsungMobileIN: @rj_foryou The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience. T\xe2\x80\xa6'
,,
rj_foryou,3/27/2019 13:56,b'RT @SamsungMobileIN: @rj_foryou The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience. T\xe2\x80\xa6'
,,
SamsungMobileIN,3/27/2019 13:55,b'@rj_foryou The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience\xe2\x80\xa6 https://t.co/Swo6Idk4bD'
,,
rj_foryou,3/27/2019 13:55,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
rj_foryou,3/27/2019 13:55,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/lvLcui6V4E'
,,
nargesnt,3/27/2019 13:53,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
MoZayaan,3/27/2019 13:52,"b""RT @SamsungMobile: Shoot like a pro without being a pro. #GalaxyS10's Pro-Grade Camera.\nLearn more: https://t.co/UstjA79jjF https://t.co/7a\xe2\x80\xa6"""
,,
he_koh,3/27/2019 13:51,b'RT @GlenGilmore: \xf0\x9f\xa4\xaf WOW! Judge for yourself:\n\n#GalaxyS10 vs\n\n#iPhoneXsMax  vs\n\n#Huawei\xe2\x80\x99s newest #smartphone camera \xf0\x9f\x93\xb1\xf0\x9f\x93\xb7 #P30Pro - reaches the\xe2\x80\xa6'
,,
GlenGilmore,3/27/2019 13:51,b'\xf0\x9f\xa4\xaf WOW! Judge for yourself:\n\n#GalaxyS10 vs\n\n#iPhoneXsMax  vs\n\n#Huawei\xe2\x80\x99s newest #smartphone camera \xf0\x9f\x93\xb1\xf0\x9f\x93\xb7 #P30Pro - reach\xe2\x80\xa6 https://t.co/myRPiSdAzz'
,,
rj_foryou,3/27/2019 13:48,b'RT @amitbhawani: Samsung seems to be following Xiaomi everywhere. Now there are full page ADS on the brand new Samsung #GalaxyS10. \xf0\x9f\x91\x8f\n\nNote:\xe2\x80\xa6'
,,
rj_foryou,3/27/2019 13:47,"b'RT @SamsungMobileIN: The best time to own the Next Generation #GalaxyS10 is now. Upgrade and get a bonus of Rs.15,000/- over and above the\xe2\x80\xa6'"
,,
Jhazzah,3/27/2019 13:45,b'The @SamsungMobileSA #GalaxyS10 has the best of both worlds: elegant #PrismFinish design AND durability. From Prism\xe2\x80\xa6 https://t.co/q9tCJzZtYX'
,,
UnnamedReview,3/27/2019 13:42,b'RT @raine_skyler: I love my #GalaxyS10 there are settings within the settings within the settings lol. When I\xe2\x80\x99m at work the phone puts itse\xe2\x80\xa6'
,,
CornwallPubLibr,3/27/2019 13:42,b'RT @SamsungCanada: A next generation screen with no distractions. #GalaxyS10'
,,
PhilBDC,3/27/2019 13:42,b'RT @SamsungCanada: The newest Fortnite skin is iKONIK\xe2\x80\x94and it\xe2\x80\x99s only available on the phone with next-generation gaming performance. #Galaxy\xe2\x80\xa6'
